process_create_count,process_terminated_count,file_create_count,file_creation_time_changed,registry_write_count,pipe_create_count,network_connection_count,dns_query_count,file_activity_rate,process_activity_rate,network_activity_rate,registry_activity_rate,pipe_activity_rate,unique_extensions_written,unique_directories_touched,known_encrypted_ext_count,file_operation_ratio,file_name_entropy,average_file_path_length,suspicious_path_ratio,network_unique_destinations,label
0,0,35,0,0,0,0,0,4.189929806152377,0.0,0.0,0.0,0.0,1,19,18,0.9942600432643334,2.725237132893217,68.36094253117314,1.0,0,ransomware
0,0,35,0,0,0,0,0,3.6849364766370285,0.0,0.0,0.0,0.0,1,20,21,0.9689803451073393,3.1286599203728236,73.1844488002198,0.9582389697968299,0,ransomware
0,0,33,0,0,0,0,0,3.513297270136246,0.0,0.0,0.0,0.0,1,23,21,0.9658182019639437,3.297463178924215,79.10565079061413,1.0,0,ransomware
0,0,0,0,0,0,4,0,0.0,0.0,0.4051948726803374,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
0,1,0,4,0,0,0,0,0.46506497657373524,0.1003350702986001,0.0,0.0,0.0,2,4,0,0.872873761378367,3.1758852654765732,87.70798425924887,1.0,0,good
0,0,35,0,0,0,0,0,3.0560950046653277,0.0,0.0,0.0,0.0,1,22,22,0.8746192010292222,3.2682369358017316,88.59431507546999,1.0,0,ransomware
0,0,0,0,0,0,4,0,0.0,0.0,0.39611087884226515,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,good
0,0,0,0,0,0,2,1,0.0,0.0,0.18249278882627284,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
0,0,35,0,0,0,0,0,3.5155757979919735,0.0,0.0,0.0,0.0,1,21,21,0.972176901900287,2.8886418584532327,75.57340208042164,0.8838958539675745,0,ransomware
1,0,0,2,1,0,0,0,0.20641776434770326,0.09014453304215536,0.0,0.10451363896897459,0.0,0,2,0,0.5344198811147345,1.5196508220645322,59.10202434048191,0.9435207440822063,0,good
0,0,40,0,0,0,0,0,3.9926949326685865,0.0,0.0,0.0,0.0,1,19,21,0.9213969204947783,3.142482073445652,65.55367336351786,0.970106921921296,0,ransomware
1,0,0,0,0,0,3,2,0.0,0.08348209108110329,0.2872674792983802,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
0,0,0,0,0,0,3,2,0.0,0.0,0.2832343093068488,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
0,0,0,0,0,0,4,0,0.0,0.0,0.3896492800404964,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,good
1,0,0,0,0,0,3,2,0.0,0.09711890986120168,0.3276003959188371,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
0,0,36,0,0,0,0,0,3.693784242525508,0.0,0.0,0.0,0.0,1,19,20,1.0,2.8149002659238245,68.06238533356283,1.0,0,ransomware
0,0,36,0,0,0,0,0,3.585623025843832,0.0,0.0,0.0,0.0,1,21,20,0.8987456823737197,2.979624771409519,63.12104431633217,1.0,0,ransomware
0,0,35,0,0,0,0,0,3.7766811865569823,0.0,0.0,0.0,0.0,1,20,21,0.8484110657375313,2.801541467518249,64.12301771605736,0.9943249613418762,0,ransomware
0,0,36,0,0,0,0,0,3.0902636965014834,0.0,0.0,0.0,0.0,1,19,20,0.9144720593930712,3.2903083734319947,60.83676489642965,1.0,0,ransomware
0,0,0,0,0,0,3,0,0.0,0.0,0.2795064455469427,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,good
0,0,40,0,0,0,0,0,3.229206045494473,0.0,0.0,0.0,0.0,1,19,20,1.0,2.879708995887503,71.71152337060661,1.0,0,ransomware
0,0,35,0,0,0,0,0,2.8219930339386314,0.0,0.0,0.0,0.0,1,18,20,0.8651441856987856,2.903718636331205,82.59951039379139,0.9885621320391839,0,ransomware
0,0,37,0,0,0,0,0,3.7765916674157185,0.0,0.0,0.0,0.0,1,19,21,1.0,2.656413872212549,73.42409769978904,0.8831227188628193,0,ransomware
0,0,34,0,0,0,0,0,3.5786111392998023,0.0,0.0,0.0,0.0,1,1,0,1.0,3.892820471691089,96.22554963006283,0.0,0,good
0,0,38,0,0,0,0,0,3.5428689242890457,0.0,0.0,0.0,0.0,1,21,18,1.0,3.2491875810598545,66.68271419113861,1.0,0,ransomware
0,0,0,0,0,0,3,0,0.0,0.0,0.2846280826192199,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,good
0,0,0,0,0,0,33,1,0.0,0.0,2.821225156015702,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,9,good
0,0,0,0,0,0,6,2,0.0,0.0,0.515923961155044,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
0,0,0,0,0,0,4,0,0.0,0.0,0.40912628676492724,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
0,0,0,0,0,0,5,2,0.0,0.0,0.4807190255214416,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
0,0,0,0,0,0,4,0,0.0,0.0,0.41477737445021523,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,good
0,0,0,0,0,0,46,1,0.0,0.0,4.779603302086441,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13,good
0,0,37,0,0,0,0,0,3.464039273824513,0.0,0.0,0.0,0.0,1,22,21,1.0,3.3718194096956684,59.60248579443681,0.9670512036909519,0,ransomware
0,1,2,0,0,0,13,3,0.20753724324243308,0.09549778585642617,1.1617602507537574,0.0,0.0,2,1,0,0.10552237838816779,3.3126723398643745,85.91651011772183,0.8848216425027711,5,good
0,0,39,0,0,0,0,0,3.7948704837974807,0.0,0.0,0.0,0.0,1,21,18,1.0,3.2168251905147875,53.011880294267385,0.9785077980995759,0,ransomware
0,0,41,0,0,0,0,0,3.478331959734843,0.0,0.0,0.0,0.0,1,21,22,1.0,3.178533015444161,72.47609360735693,1.0,0,ransomware
0,0,0,0,0,0,4,0,0.0,0.0,0.39316413713704057,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,good
1,0,0,0,0,0,8,1,0.0,0.09882733798526211,0.7297048801395123,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,3,good
0,0,37,0,0,0,0,0,3.835474744592345,0.0,0.0,0.0,0.0,1,20,19,1.0,3.086724799626009,69.42687043125834,0.9265032561378782,0,ransomware
0,0,0,0,0,0,4,0,0.0,0.0,0.3542572132125893,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,good
0,0,2,0,0,0,5,3,0.177619859836195,0.0,0.5342178805377099,0.0,0.0,2,1,0,0.21466522417476344,2.962924340322384,97.33354949722232,1.0,4,good
0,0,38,0,0,0,0,0,3.6208834665889786,0.0,0.0,0.0,0.0,1,19,21,0.9344817019553242,2.811943148796731,67.99251476252289,1.0,0,ransomware
1,0,2,0,0,0,1,1,0.20100763105457428,0.08299460918695355,0.09805067894032964,0.0,0.0,2,1,0,0.43283445215636607,3.294288670590215,105.34540469912041,0.9848441758810297,1,good
0,0,0,0,0,0,4,0,0.0,0.0,0.4183525378543112,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,good
0,0,34,0,0,0,0,0,4.048866700103615,0.0,0.0,0.0,0.0,1,19,17,0.9857975683033356,3.0452498896865237,66.67916513739333,1.0,0,ransomware
0,0,0,0,0,0,2,1,0.0,0.0,0.19789623467521794,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,good
0,0,36,0,0,0,0,0,3.958296808987897,0.0,0.0,0.0,0.0,1,22,21,1.0,2.8639191184991923,64.36049852028322,0.9229797601528609,0,ransomware
0,0,0,0,0,0,5,0,0.0,0.0,0.44133626701010975,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,good
1,0,0,2,1,0,0,0,0.2144598348526734,0.09955651577034429,0.0,0.10440217129846269,0.0,0,2,0,0.4284211291307316,1.655741395223524,61.6154339916754,1.0,0,good
0,0,40,0,0,0,0,0,4.113701067096658,0.0,0.0,0.0,0.0,1,19,22,1.0,3.0067860289567765,60.20408952703241,0.9098482946172197,0,ransomware
0,0,39,0,0,0,0,0,3.7441956614976672,0.0,0.0,0.0,0.0,1,22,20,1.0,2.4930193218557783,71.92284322574578,0.9966816086358816,0,ransomware
0,0,34,0,0,0,0,0,3.888323124698856,0.0,0.0,0.0,0.0,1,20,20,0.9596714998992116,2.6852727511399754,63.91189055361225,1.0,0,ransomware
0,0,33,0,0,0,0,0,3.7188031409032596,0.0,0.0,0.0,0.0,1,19,18,1.0,3.1441720781963456,67.63445101698878,1.0,0,ransomware
0,0,0,0,0,0,4,0,0.0,0.0,0.3799791059182705,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,good
0,0,38,0,0,0,0,0,3.4002064748096075,0.0,0.0,0.0,0.0,1,20,20,1.0,3.345473284086219,68.69266317182625,1.0,0,ransomware
0,0,1,0,0,0,0,0,0.09706234678822587,0.0,0.0,0.0,0.0,1,1,0,0.3898612590752717,3.9246396487085935,57.47640484800184,1.0,0,good
0,0,0,0,0,0,4,0,0.0,0.0,0.4035886234401149,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,good
0,0,39,0,0,0,0,0,3.7773063519416894,0.0,0.0,0.0,0.0,1,20,20,1.0,3.2950599427820113,69.338637289822,0.8939540537388644,0,ransomware
0,0,0,0,0,0,3,0,0.0,0.0,0.2554855835950375,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,good
0,0,0,0,0,0,5,2,0.0,0.0,0.490356520068625,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,3,good
0,0,37,0,0,0,0,0,3.049016851894278,0.0,0.0,0.0,0.0,1,21,20,0.97176246041438,2.84944345817597,66.13462482487355,0.857786057443762,0,ransomware
0,0,40,0,0,0,0,0,3.6875984816278016,0.0,0.0,0.0,0.0,1,18,19,0.9796957582697292,2.7953468482271413,79.19898141037483,0.917885667545288,0,ransomware
0,0,40,0,0,0,0,0,3.7083443992397287,0.0,0.0,0.0,0.0,1,22,22,0.9731046051317227,3.061292877888559,69.68601973044744,1.0,0,ransomware
0,1,2,0,0,0,12,3,0.22581315060210427,0.10053941468125863,1.232052241615211,0.0,0.0,2,1,0,0.09272179766240128,2.995778199068092,98.91675540710177,1.0,5,good
0,0,36,0,0,0,0,0,3.9246490169020625,0.0,0.0,0.0,0.0,1,19,17,0.9866019229896632,2.944432129542704,57.66601795374901,1.0,0,ransomware
1,0,0,0,0,0,0,2,0.0,0.09051858624732516,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,good
0,0,0,0,0,0,47,1,0.0,0.0,4.683010547909766,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,11,good
1,0,0,0,0,0,1,1,0.0,0.10757385111345732,0.09079877952886645,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,good
0,0,2,0,0,0,5,3,0.20267408702954023,0.0,0.49913035694039176,0.0,0.0,2,1,0,0.19299209862282007,3.0412616605163088,100.40781885593428,0.9435013934716864,4,good
0,0,38,0,0,0,0,0,3.0881726399521994,0.0,0.0,0.0,0.0,1,20,22,0.9351467671031917,3.129789465051706,68.3558403346025,1.0,0,ransomware
0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,good
0,0,37,0,0,0,0,0,3.7716077895768847,0.0,0.0,0.0,0.0,1,20,18,1.0,3.013618803011011,68.88828785532779,0.9446241906879725,0,ransomware
0,0,0,0,0,0,4,0,0.0,0.0,0.501401401131395,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
0,0,36,0,0,0,0,0,3.3978231615798693,0.0,0.0,0.0,0.0,1,22,19,1.0,2.9754253546383214,75.96283359142303,0.9937927973884285,0,ransomware
0,0,0,0,0,0,3,2,0.0,0.0,0.28267361462166357,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
0,0,0,0,0,0,3,2,0.0,0.0,0.2945806084395974,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
0,0,41,0,0,0,0,0,3.843461965612431,0.0,0.0,0.0,0.0,1,18,20,0.9924982048641384,2.838630165907352,73.76930378700877,1.0,0,ransomware
0,0,37,0,0,0,0,0,3.3683392424073553,0.0,0.0,0.0,0.0,1,22,20,1.0,2.7191132064729637,69.36883819410383,0.9839165773080378,0,ransomware
0,0,0,0,0,0,5,0,0.0,0.0,0.5044161814321864,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,3,good
1,0,0,0,2,0,0,0,0.0,0.09812890576544292,0.0,0.19783539383786564,0.0,0,0,0,0.0,0.0,0.0,0.0,0,good
0,0,28,0,0,0,0,0,3.580910089345718,0.0,0.0,0.0,0.0,1,22,23,1.0,2.6940149547797394,66.99437770144705,1.0,0,ransomware
0,0,39,0,0,0,0,0,3.438113542536392,0.0,0.0,0.0,0.0,1,18,21,1.0,2.79847586978741,72.15436381668415,1.0,0,ransomware
1,0,0,0,2,0,0,0,0.0,0.10278196253919128,0.0,0.2173438452364029,0.0,0,0,0,0.0,0.0,0.0,0.0,0,good
1,0,0,0,0,0,0,2,0.0,0.11465245903326655,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,good
0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,good
0,0,0,0,0,0,3,2,0.0,0.0,0.2860443034025111,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,3,good
0,1,0,5,0,0,0,0,0.3745496448561463,0.115617146913918,0.0,0.0,0.0,2,5,0,0.8485590967329192,3.344704301279662,84.22420803096688,0.9932517485188044,0,good
0,0,33,0,0,0,0,0,3.3685455332829535,0.0,0.0,0.0,0.0,1,18,22,1.0,3.4189115004835364,71.67609566143739,1.0,0,ransomware
0,0,33,0,0,0,0,0,3.8040922975775042,0.0,0.0,0.0,0.0,1,21,20,1.0,2.620241892041888,65.48053955952685,1.0,0,ransomware
0,0,38,0,0,0,0,0,3.5273224583918794,0.0,0.0,0.0,0.0,1,18,22,1.0,2.7270636074446593,57.89099612647061,0.9717473825925198,0,ransomware
0,0,40,0,0,0,0,0,3.865434317590126,0.0,0.0,0.0,0.0,1,22,19,1.0,3.1257976878429727,69.17552187840998,0.9916570645916876,0,ransomware
0,0,40,0,0,0,0,0,3.3418918732138296,0.0,0.0,0.0,0.0,1,19,21,1.0,2.865170691324016,63.46109328401179,0.9947025496513785,0,ransomware
0,0,41,0,0,0,0,0,3.0014413522550125,0.0,0.0,0.0,0.0,1,20,17,1.0,3.14244559399366,64.6825381063844,0.8463553173588676,0,ransomware
0,0,38,0,0,0,0,0,3.6238877500687834,0.0,0.0,0.0,0.0,1,21,21,1.0,2.8697790591860572,68.48451638482882,0.9835212435917313,0,ransomware
0,0,38,0,0,0,0,0,4.121886718975682,0.0,0.0,0.0,0.0,1,18,20,0.9023823424272073,3.055242444940768,71.31809529691758,1.0,0,ransomware
0,0,37,0,0,0,0,0,3.82901525407857,0.0,0.0,0.0,0.0,1,21,19,1.0,2.6961527273412527,70.0209014027001,0.9986101937823517,0,ransomware
0,0,0,0,0,0,4,0,0.0,0.0,0.43183210221623525,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
0,0,34,0,0,0,0,0,3.614960031486039,0.0,0.0,0.0,0.0,1,21,18,1.0,2.9173090788440392,76.02409439077807,0.970671979225672,0,ransomware
1,0,0,0,0,0,0,3,0.0,0.1033390926162781,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,good
0,0,35,0,0,0,0,0,3.85831302618054,0.0,0.0,0.0,0.0,1,19,21,0.8550151931308598,3.1039504220921805,65.68554070182093,0.9560716217537065,0,ransomware
0,0,34,0,0,0,0,0,3.2377710332537566,0.0,0.0,0.0,0.0,1,19,19,1.0,3.0359555781550074,70.46530758914702,0.9755894412698906,0,ransomware
0,0,40,0,0,0,0,0,3.8390706269841672,0.0,0.0,0.0,0.0,1,18,22,0.8907627884226119,3.0717171510400436,69.99939034639358,0.995556904068825,0,ransomware
0,0,2,0,0,0,5,3,0.19959215027678878,0.0,0.4913705015343354,0.0,0.0,2,1,0,0.22505690553389002,3.4238620166325493,101.7449394172942,1.0,4,good
0,0,35,0,0,0,0,0,3.389290139862518,0.0,0.0,0.0,0.0,1,19,22,0.9409021565754344,2.86071657648943,79.3221060499542,1.0,0,ransomware
1,0,0,0,0,0,9,1,0.0,0.08936810135925517,0.8201341007774281,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,3,good
0,0,0,0,0,0,5,2,0.0,0.0,0.44884995115829823,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,3,good
1,0,0,0,0,0,0,3,0.0,0.09190799768104677,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,good
0,0,35,0,0,0,0,0,3.9954018073885056,0.0,0.0,0.0,0.0,1,19,18,1.0,3.019551481798856,73.32301838381625,0.8193045662069491,0,ransomware
0,0,36,0,0,0,0,0,3.5230074906593307,0.0,0.0,0.0,0.0,1,19,18,1.0,2.9821369583385064,62.78368244027181,0.9413679663147952,0,ransomware
0,0,40,0,0,0,0,0,3.6071220400056023,0.0,0.0,0.0,0.0,1,20,19,0.9841581351257248,2.8564103930879616,64.15119093018626,0.9198470199663167,0,ransomware
1,0,0,0,0,0,0,2,0.0,0.08507216666214046,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,good
0,0,38,0,0,0,0,0,3.3459465408913474,0.0,0.0,0.0,0.0,1,18,23,1.0,2.5774830363077004,69.8999666794295,0.860069687116277,0,ransomware
0,0,0,0,0,0,4,0,0.0,0.0,0.41468081446176924,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
1,0,0,2,1,0,0,0,0.23900680314133613,0.10408976628330012,0.0,0.09195932000855031,0.0,0,2,0,0.5430971358563337,1.5402515156448646,55.019518262122205,0.9349415889334285,0,good
0,0,33,0,0,0,0,0,4.009484199072871,0.0,0.0,0.0,0.0,1,18,20,0.9622056084117001,2.464089463353969,64.3737634653279,0.9694725220695838,0,ransomware
0,0,38,0,0,0,0,0,3.152450445016881,0.0,0.0,0.0,0.0,1,20,21,1.0,2.7065760229579885,70.62830460256545,0.9739815884855546,0,ransomware
0,0,0,0,0,0,4,0,0.0,0.0,0.39671759137716256,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,good
0,0,0,0,0,0,6,0,0.0,0.0,0.5906775138087581,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
0,0,36,0,0,0,0,0,3.907725659770155,0.0,0.0,0.0,0.0,1,22,18,1.0,3.2870471484649766,65.87299084800014,1.0,0,ransomware
0,0,2,0,0,0,5,3,0.18880668785864085,0.0,0.5005801988895104,0.0,0.0,2,1,0,0.23160874486690625,3.293783021235824,99.84328809464418,0.9594283045961969,4,good
0,1,0,2,0,0,0,0,0.18259691022344124,0.09461608127453423,0.0,0.0,0.0,0,2,0,0.5837447006707968,2.0937592742879683,87.29728521182281,1.0,0,good
0,0,0,0,0,0,5,0,0.0,0.0,0.5157027263545026,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
0,0,36,0,0,0,0,0,2.994641223344762,0.0,0.0,0.0,0.0,1,21,20,1.0,2.9777812572007987,69.1913878971402,1.0,0,ransomware
0,0,32,0,0,0,0,0,3.9262875830384987,0.0,0.0,0.0,0.0,1,19,20,0.8621365995300148,2.7542184126873184,68.90833228199546,0.9966800394698551,0,ransomware
0,0,26,0,0,0,0,0,3.4099758436806993,0.0,0.0,0.0,0.0,1,18,21,0.9962389326983971,2.709196394654672,70.91454578111558,1.0,0,ransomware
0,1,0,3,0,0,0,0,0.29570721068110206,0.1001182277306158,0.0,0.0,0.0,1,1,0,0.703922988773662,3.795158428429078,90.22967921080959,0.9888689610146605,0,good
0,0,30,0,0,0,0,0,3.4017311539258395,0.0,0.0,0.0,0.0,1,19,22,1.0,3.0957588540817578,70.41241103906326,0.9606775630986605,0,ransomware
0,0,37,0,0,0,0,0,3.750719883977316,0.0,0.0,0.0,0.0,1,19,20,1.0,2.534180097743658,66.70016964119169,0.9936260391449991,0,ransomware
0,0,34,0,0,0,0,0,4.03407329572152,0.0,0.0,0.0,0.0,1,20,22,1.0,2.903505069526798,63.57335273160514,1.0,0,ransomware
0,0,41,0,0,0,0,0,3.740599577516095,0.0,0.0,0.0,0.0,1,18,17,1.0,2.918920704619958,63.179071384041535,0.9230452029442784,0,ransomware
0,0,2,0,0,0,9,3,0.21393538990981262,0.0,1.0396938238007476,0.0,0.0,2,1,0,0.11581494530265934,3.5119007869764514,96.88140421801629,1.0,5,good
0,0,1,0,0,0,0,0,0.11487017501756672,0.0,0.0,0.0,0.0,1,1,0,0.3068067884826924,3.474002205740232,80.26019939222545,1.0,0,good
0,0,0,0,0,0,4,0,0.0,0.0,0.3982618873416279,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,good
0,0,0,0,0,0,3,1,0.0,0.0,0.31993263724203036,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
0,0,35,0,0,0,0,0,3.2972844658083087,0.0,0.0,0.0,0.0,1,18,20,1.0,3.5474962213964547,73.83197898464279,0.9320837545643043,0,ransomware
0,0,34,0,0,0,0,0,2.9487993890451003,0.0,0.0,0.0,0.0,1,22,16,0.9270519173832682,2.9669276874117343,68.91115386785678,0.9702786358936949,0,ransomware
0,0,0,0,0,0,4,0,0.0,0.0,0.3770303189281419,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
0,0,0,0,0,0,30,1,0.0,0.0,3.312140039487947,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,9,good
0,0,1,0,0,0,0,0,0.09107800676241912,0.0,0.0,0.0,0.0,1,1,0,0.3166735955062546,4.265895513994207,85.61904644420693,0.980270162590079,0,good
0,0,39,0,0,0,0,0,3.6037162298040433,0.0,0.0,0.0,0.0,1,20,18,1.0,2.994145696251393,72.76247387655641,1.0,0,ransomware
0,0,0,0,0,0,4,2,0.0,0.0,0.4016038548816651,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
0,0,34,0,0,0,0,0,2.9653658605084194,0.0,0.0,0.0,0.0,1,22,20,0.8764569078348613,2.8905903225479364,76.09869281296837,0.9496212688064272,0,ransomware
1,0,0,0,0,0,0,3,0.0,0.09014254406007965,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,good
0,0,35,0,0,0,0,0,3.6171946752040087,0.0,0.0,0.0,0.0,1,19,23,1.0,3.0999414505443097,70.30464349427645,0.9949520749301888,0,ransomware
0,0,36,0,0,0,0,0,2.921654263949104,0.0,0.0,0.0,0.0,1,23,20,1.0,2.73738300092747,60.406371935719335,0.9256533254046062,0,ransomware
1,0,0,0,0,0,21,1,0.0,0.09556480074967895,1.8817339874042176,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6,good
0,0,0,0,0,0,4,0,0.0,0.0,0.40413247302048644,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,good
0,0,35,0,0,0,0,0,3.178846334421498,0.0,0.0,0.0,0.0,1,23,20,0.9629308035293636,3.159958841386955,57.58740436727601,1.0,0,ransomware
0,0,0,0,0,0,2,1,0.0,0.0,0.21708844235464736,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
0,0,0,0,0,0,4,0,0.0,0.0,0.3928118948345321,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,good
0,0,0,0,0,0,4,0,0.0,0.0,0.3310702503017158,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
0,0,34,0,0,0,0,0,3.6248349614515267,0.0,0.0,0.0,0.0,1,20,22,0.85280809823404,2.7684277400625046,64.08634192129944,1.0,0,ransomware
0,0,0,0,0,0,4,2,0.0,0.0,0.4384964874495653,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
0,0,0,0,0,0,2,1,0.0,0.0,0.2107012810903704,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
0,0,2,0,0,0,7,3,0.21058682618324595,0.0,0.7343624496675615,0.0,0.0,2,1,0,0.16734718832058468,3.000414589290849,76.82670740100151,0.905446055724237,4,good
0,0,33,0,0,0,0,0,3.3628889749328943,0.0,0.0,0.0,0.0,1,19,18,1.0,3.0633897896506794,77.35667926620044,1.0,0,ransomware
0,0,32,0,0,0,0,0,3.6306398875990826,0.0,0.0,0.0,0.0,1,18,19,0.9533085907921975,2.8450298203534747,73.18482855665827,1.0,0,ransomware
0,0,37,0,0,0,0,0,3.5820651859217865,0.0,0.0,0.0,0.0,1,22,17,1.0,2.9025961750889624,69.60366706160306,0.9351976130694419,0,ransomware
0,0,34,0,0,0,0,0,3.0684940831453056,0.0,0.0,0.0,0.0,1,22,22,0.8762256337348021,3.113961909922491,72.58284381252015,0.9622720210282151,0,ransomware
1,0,0,2,1,0,0,0,0.18051773558098594,0.07842801592728015,0.0,0.09887561318539181,0.0,0,2,0,0.5501758752258329,1.7223318091856923,67.937998311956,0.9882793122338026,0,good
0,0,0,0,0,0,3,0,0.0,0.0,0.3025944245669641,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1,good
0,0,2,0,0,0,10,3,0.16697761849477477,0.0,1.0421734407244496,0.0,0.0,2,1,0,0.12321301264319058,2.6488205004731515,87.99555207154333,0.9706256537507004,5,good
0,0,2,0,0,0,5,3,0.2130950667938099,0.0,0.5191065795533565,0.0,0.0,2,1,0,0.2282695386690876,2.7086065475436407,97.51302120676375,0.9735595809112518,4,good
0,0,33,0,0,0,0,0,3.0972881017169387,0.0,0.0,0.0,0.0,1,21,18,0.9709738460266061,2.8715377903863395,59.54521019295654,1.0,0,ransomware
0,0,37,0,0,0,0,0,3.9655292395924517,0.0,0.0,0.0,0.0,1,23,21,0.9710687590048196,2.723493564737407,69.37618442351709,1.0,0,ransomware
0,0,34,0,0,0,0,0,3.512448508579584,0.0,0.0,0.0,0.0,1,20,19,0.9635169759063236,3.0468856584257216,65.31593298159929,1.0,0,ransomware
0,0,41,0,0,0,0,0,4.018004887569841,0.0,0.0,0.0,0.0,1,20,20,0.9014677656098332,3.217154935646356,71.1030577411569,0.9729295746551988,0,ransomware
0,0,37,0,0,0,0,0,3.6969193129290794,0.0,0.0,0.0,0.0,1,18,19,0.9709526426899217,2.683615614329952,73.83142088239623,1.0,0,ransomware
0,0,0,0,0,0,5,0,0.0,0.0,0.47629146929013083,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
0,0,41,0,0,0,0,0,3.4143848512731685,0.0,0.0,0.0,0.0,1,1,0,1.0,3.750056802055976,97.19275487851704,0.0,0,good
0,0,0,0,0,0,6,0,0.0,0.0,0.5898111526408797,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
0,0,33,0,0,0,0,0,3.574628571142913,0.0,0.0,0.0,0.0,1,19,21,0.9646792088088083,3.035003289684589,63.828593857369206,0.8757738576529751,0,ransomware
0,0,1,0,0,0,0,0,0.08814351349204014,0.0,0.0,0.0,0.0,1,1,0,0.3597461509878946,4.468160512660426,81.6854982124702,0.8847872709986505,0,good
0,0,0,0,0,0,4,0,0.0,0.0,0.3675002775737469,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
1,0,0,0,0,0,3,2,0.0,0.10309543903068913,0.23860880453306843,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,good
0,0,36,0,0,0,0,0,3.298713042105964,0.0,0.0,0.0,0.0,1,18,20,0.9930733365248716,2.9884908821291467,62.38924717298444,1.0,0,ransomware
0,0,35,0,0,0,0,0,3.3720051876192154,0.0,0.0,0.0,0.0,1,21,19,0.8891893206523319,2.626934547678301,80.82792838733201,0.9282430483433529,0,ransomware
